distribution_identifier,indice_tiempo,frec_temporal,alcance_tipo,alcance_id,alcance_nombre,pobl_proy,tasa_mort_gral,tasa_nat,tasa_mort_mat,tasa_mort_inf,alum_comun_inic,alum_comun_pri,alum_comun_sec_bas,alum_comun_sec_or,alum_comun_sup_nouniv,alum_comun_tot,dep_priv_monlocyext,dep_publ_monlocyext,prest_priv_monlocyext,prest_publ_monlocyext,rt_origenprov,recursos_ctes,gasto_tot,resultado_financiero,pbg_base1993_constantes,pbg_base1993_corrientes,pbg_base2004_constantes,pbg_base2004_corrientes,empleo_tot,empleo_sector_a,empleo_sector_b,empleo_sector_ab,empleo_sector_c,empleo_sector_d,empleo_sector_e,empleo_sector_f,empleo_sector_g,empleo_sector_h,empleo_sector_i,empleo_sector_j,empleo_sector_k,empleo_sector_m,empleo_sector_n,empleo_sector_o,empleo_sector_serv,expo_fob_102A,expo_fob_102B,expo_fob_104B,expo_fob_104C,expo_fob_105A,expo_fob_105B,expo_fob_105C,expo_fob_106A,expo_fob_106B,expo_fob_106ZF,expo_fob_107A,expo_fob_108A,expo_fob_111,expo_fob_111A,expo_fob_111BA,expo_fob_111Z,expo_fob_201AA,expo_fob_201AE,expo_fob_206A,expo_fob_208AA,expo_fob_210A,expo_fob_210D,expo_fob_211A,expo_fob_212AE,expo_fob_213A,expo_fob_214B,expo_fob_299,expo_fob_302A,expo_fob_302B,expo_fob_302C,expo_fob_302F,expo_fob_302J,expo_fob_306A,expo_fob_306C,expo_fob_310A,expo_fob_311AZ,expo_fob_311C,expo_fob_312AL,expo_fob_312B,expo_fob_313BB,expo_fob_314A,expo_fob_314B,expo_fob_399Z,expo_fob_401,expo_fob_402A,expo_fob_402Z,expo_fob_404A,expo_fob_499,per_bajo_pob,per_bajo_ind,sal_bru_prom
99.1,2008-01-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,334968.9914,184830.7008,246875.4541,150.1231241,,,,,,,,,21406,1905,9,,0,1613,279,5654,4717,536,1321,577,1862,1042,757,948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2008-04-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,355311.7933,252617.9087,266035724,145.1031235,,,,,,,,,21697,2003,9,,0,1629,273,5662,4648,529,1328,598,1971,1087,765,1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2008-07-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,375485.1826,321629.2282,285068.6703,138.4863051,,,,,,,,,21298,2020,17,,0,1588,271,5027,4832,512,1313,590,2031,1072,771,1049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2008-10-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,390598.5211,291669148,297679.0069,134.8185111,,,,,,,,,21765,2022,8,,0,1612,293,4937,5002,520,1320,601,2024,1085,774,1403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2009-01-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,408890.5824,237972.1605,292014.7986,129.6660559,,,,,,,,,21458,1985,,,0,1610,328,4615,4967,582,1328,575,1998,1102,774,1414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2009-04-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,387839.2278,302769.5978,284771.2771,88.49056818,,,,,,,,,21800,1997,,,0,1659,312,4729,5195,584,1369,554,1889,1126,772,1419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2009-07-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,344122.5369,407341.2218,311957.2535,83.67074966,,,,,,,,,23124,1962,,,0,1678,307,5369,5357,590,1387,544,2404,1131,786,1441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2009-10-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,408813.1006,371956.0564,334144.1344,76.91655454,,,,,,,,,22577,1873,,,0,1652,299,5329,5417,591,1383,541,1956,1138,804,1436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2010-01-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,437323.2262,211712.4593,355450.2997,69.99887664,,,,,,,,,22800,1828,,,0,1587,529,5269,5485,618,1407,557,1929,1172,804,1443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2010-04-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,491582.7674,536590.8759,373051.5449,64.96116783,,,,,,,,,22860,1865,,,0,1599,660,5346,5534,606,1414,562,1654,1168,813,1451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2010-07-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,485343.5281,718632.7346,408456.1304,57.99842703,,,,,,,,,23779,2003,,,0,1564,677,5965,5693,618,1424,546,1562,1182,820,1545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2010-10-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,577970.6255,1082634381,458647.8186,52.99837904,,,,,,,,,24605,1947,,,0,1591,711,6381,5862,633,1434,559,1842,1183,818,1482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2011-01-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,595748.3429,1083020602,493136.1149,47.98817736,,,,,,,,,24922,2062,,,0,1717,286,6368,6038,766,1442,576,1528,1180,834,1482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2011-04-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,694458.4306,1254452251,542149.2254,42.9985557,,,,,,,,,26294,2050,,,0,1712,295,7104,6210,698,1484,584,1531,1204,1214,1523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2011-07-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,837882.8553,1103544.5,656218.4054,37.9988007,,,,,,,,,27427,2138,,,0,1683,296,7786,6236,626,1466,621,1856,1228,1232,1574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2011-10-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,868949.6073,850382708,828360.3226,33.00014836,,,,,,,,,27493,2077,,,0,1693,293,7600,6392,709,1506,624,1815,1267,1255,1557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2012-01-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,848803.1183,1097786433,926861.2496,26.99824431,,,,,,,,,26672,2079,5,,0,1656,781,6557,6491,777,1494,617,1797,1237,1280,1621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2012-04-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,1046403924,1127404738,946638.3214,22.00001911,,,,,,,,,26173,2062,6,,0,1675,776,6266,6474,796,1463,630,1620,1262,1297,1600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2012-07-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,939792.4691,1313039035,1016438088,19.00001184,,,,,,,,,25783,2096,8,,0,1786,768,6194,6615,796,1471,660,1347,1274,918,1610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2012-10-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,1131633895,1127921636,1055373885,18.0000592,,,,,,,,,25829,2143,8,,0,1774,810,6045,6718,832,1478,654,1352,1250,922,1598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2013-01-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,1255263947,1336626474,1130446957,17.00722114,,,,,,,,,25636,2122,7,,45,1667,808,5843,6744,859,1478,670,1344,1226,938,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2013-04-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,1382557254,1631800612,1182525991,16.00006471,,,,,,,,,25933,1973,7,,43,1671,809,6393,6710,807,1479,685,1326,1208,950,1633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2013-07-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,1260640302,1940387414,1427718883,14.00004108,,,,,,,,,26652,1983,7,,50,1654,822,6859,6739,790,1503,699,1488,1203,960,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2013-10-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,1385767198,1346986694,1469108.73,13.00002202,,,,,,,,,28148,2020,7,,50,1616,825,6702,8199,827,1479,706,1579,1232,988,1687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2014-01-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,1355748693,1883968146,1543915449,10.99999678,,,,,,,,,27835,2021,,,34,1638,831,6339,8246,889,1470,710,1528,1188,1029,1664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2014-04-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,1530865.41,2393179157,1571913798,12.00068038,,,,,,,,,27906,1991,,,34,1644,836,6451,8264,921,1466,702,1454,1206,1009,1655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2014-07-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,1767921908,2151318501,1579549033,8.997255297,,,,,,,,,28085,1987,,,38,1648,830,6409,8454,933,1447,749,1420,1226,1025,1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2014-10-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,1967829471,1924927544,1673207389,0.999766303,,,,,,,,,26793,2000,,,40,1628,830,6442,6924,964,1473,782,1493,1264,1025,1680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2015-01-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,1999907737,1995281099,1691680.27,0.999828671,,,,,,,,,26769,2004,,,36,1670,847,6343,6944,983,1488,788,1480,1252,1036,1669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2015-04-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,2714936702,2645602586,1833091297,2.999311321,,,,,,,,,28079,1968,,,37,1660,850,7454,7000,949,1468,770,1546,1454,1042,1656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2015-07-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,3026071684,2699737693,2188513411,0,,,,,,,,,29630,1988,,,37,1661,865,8499,7086,990,1435,788,1950,1308,1108,1674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2015-10-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,3195792281,2108537035,2514381822,0.999925078,,,,,,,,,29484,1984,,,38,1698,872,7878,7083,993,1436,811,2276,1318,1117,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2016-01-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,3441469.61,2588162726,2664974018,0.999912536,,,,,,,,,27512,1988,8,,38,1682,869,6249,7064,999,1453,817,1863,1267,1139,1809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2016-04-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,4378380048,2564435149,2943982063,0,,,,,,,,,27588,1959,8,,40,1758,864,6435,6989,961,1447,845,1782,1291,1146,1819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2016-07-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,4465778265,2998014537,3240771795,0.755212198,,,,,,,,,27419,1957,8,,42,1739,869,6372,7075,898,1464,846,1663,1281,1146,1817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2016-10-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,4600320974,3925764123,3438536131,2.998926441,,,,,,,,,27390,1977,8,,42,1701,872,6033,7158,892,1466,864,1862,1296,1152,1819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2017-01-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,4978899354,5273658455,3934500566,0.997971563,,,,,,,,,26508,1996,8,,47,1741,873,5242,7286,879,1466,824,1747,1220,1159,1798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2017-04-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,6176437128,5403411069,4246713413,1.996772887,,,,,,,,,26791,1951,8,,43,1748,890,5523,7253,853,1454,836,1749,1295,1217,1785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2017-07-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,6427936068,5505292.32,4905085499,18778.57829,,,,,,,,,27834,1898,6,,46,1731,908,6051,7282,855,1815,851,1840,1317,1211,1833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2017-10-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,7051384487,5198504111,5741213871,3.044178287,,,,,,,,,27119,1855,6,,42,1738,913,5618,7329,859,1538,868,1809,1296,1214,1840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2018-01-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,7312476072,7269546522,6403809378,2.012318431,,,,,,,,,27500,1905,6,,42,2773,908,4962,7227,927,1563,870,1826,1214,1251,1850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2018-04-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,8581279818,8375135608,7057099096,2.018807026,,,,,,,,,26708,1917,6,,43,1667,908,5453,7100,808,1569,862,1814,1333,1275,1772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2018-07-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,9734346351,9522589405,7108118476,3.971357537,,,,,,,,,26392,1899,6,,43,1636,907,5257,7012,805,1545,854,1816,1365,1263,1795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2018-10-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,9873139995,10258288.49,7603126374,2.994863348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2019-01-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,10648006.96,12926874.56,7663530647,1.972083919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1996-01-01,trimestral,PROVINCIA,38,JUJUY,,,,,,,,,,,,,,,,,,,,,,,,31346,7383,3,,133,9186,41,1671,3620,423,2362,1137,1537,536,1262,1170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1996-04-01,trimestral,PROVINCIA,38,JUJUY,,,,,,,,,,,,,,,,,,,,,,,,29752,4879,0,,152,9261,39,1800,3690,454,2391,1212,1558,1017,1270,1123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1996-07-01,trimestral,PROVINCIA,38,JUJUY,,,,,,,,,,,,,,,,,,,,,,,,32477,6169,0,,149,9470,42,2403,3643,463,2365,1241,1660,1352,1317,1280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1996-10-01,trimestral,PROVINCIA,38,JUJUY,,,,,,,,,,,,,,,,,,,,,,,,37043,8425,0,,189,10690,234,2412,3910,475,2344,1383,1857,1434,1342,1404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1997-01-01,trimestral,PROVINCIA,38,JUJUY,,,,,,,,,,,,,,,,,,,,,,,,36951,8991,0,,883,9814,234,2343,4102,479,2319,1303,1973,1461,1334,1604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1997-04-01,trimestral,PROVINCIA,38,JUJUY,,,,,,,,,,,,,,,,,,,,,,,,34683,5507,0,,876,10269,236,2570,4184,497,2412,1289,2068,1666,1315,1694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1997-07-01,trimestral,PROVINCIA,38,JUJUY,,,,,,,,,,,,,,,,,,,,,,,,35875,6915,0,,880,9366,239,2697,4305,505,2744,1336,2042,1629,1315,1792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1997-10-01,trimestral,PROVINCIA,38,JUJUY,,,,,,,,,,,,,,,,,,,,,,,,39177,9450,0,,951,9041,288,3286,4386,498,2740,1387,2225,1648,1329,1842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1998-01-01,trimestral,PROVINCIA,38,JUJUY,,,,,,,,,,,,,,,,,,,,,,,,39035,9916,0,,964,8397,370,3277,4524,494,2619,1429,2017,1641,1336,1899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1998-04-01,trimestral,PROVINCIA,38,JUJUY,,,,,,,,,,,,,,,,,,,,,,,,37522,5663,0,,1000,9012,352,3229,4534,476,2654,1178,4213,1859,1325,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1998-07-01,trimestral,PROVINCIA,38,JUJUY,,,,,,,,,,,,,,,,,,,,,,,,39618,6824,0,,948,9136,326,3886,4553,532,2786,1232,4207,1823,1339,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1998-10-01,trimestral,PROVINCIA,38,JUJUY,,,,,,,,,,,,,,,,,,,,,,,,41040,9026,0,,898,8308,314,4590,4546,561,2898,1288,3373,1842,1363,1923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1999-01-01,trimestral,PROVINCIA,38,JUJUY,,,,,,,,,,,,,,,,,,,,,,,,39157,9145,0,,201,7465,317,4183,4367,572,2825,1305,2863,1789,1392,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1999-04-01,trimestral,PROVINCIA,38,JUJUY,,,,,,,,,,,,,,,,,,,,,,,,35178,5378,0,,296,7975,312,3420,4336,569,2684,1301,2892,1917,1423,1872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1999-07-01,trimestral,PROVINCIA,38,JUJUY,,,,,,,,,,,,,,,,,,,,,,,,37361,6302,0,,139,8774,319,2750,4395,568,2785,1259,4077,1953,1417,1820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1999-10-01,trimestral,PROVINCIA,38,JUJUY,,,,,,,,,,,,,,,,,,,,,,,,41671,8469,0,,159,10087,335,2610,4710,554,3004,1246,4149,2116,1463,1910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2000-01-01,trimestral,PROVINCIA,38,JUJUY,,,,,,,,,,,,,,,,,,,,,,,,38428,9569,,,176,7756,368,2675,4794,557,2827,1177,2165,1968,1496,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2000-04-01,trimestral,PROVINCIA,38,JUJUY,,,,,,,,,,,,,,,,,,,,,,,,36239,6080,,,176,8563,359,2843,4774,552,2854,1145,2255,2167,1580,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2000-07-01,trimestral,PROVINCIA,38,JUJUY,,,,,,,,,,,,,,,,,,,,,,,,39544,6549,,,167,10719,352,3133,4829,565,2704,1709,2206,2265,1473,1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2000-10-01,trimestral,PROVINCIA,38,JUJUY,,,,,,,,,,,,,,,,,,,,,,,,40109,8627,,,179,8793,354,3551,4872,651,2532,1513,2432,2210,1510,1914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2001-01-01,trimestral,PROVINCIA,38,JUJUY,,,,,,,,,,,,275163,10931,181865,1555.043922,,,,,,,,,39295,9286,,,201,7495,356,3269,4856,716,2448,1462,2503,2254,1546,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2001-04-01,trimestral,PROVINCIA,38,JUJUY,,,,,,,,,,,,267396,8783,170623,1357.132231,,,,,,,,,36845,5836,,,250,8787,348,2968,4792,721,2443,1458,2397,2381,1503,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2001-07-01,trimestral,PROVINCIA,38,JUJUY,,,,,,,,,,,,230108,25718,167933,1949.123135,,,,,,,,,39072,6610,,,191,10710,347,2697,5407,633,2499,722,2276,2361,1503,2040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2001-10-01,trimestral,PROVINCIA,38,JUJUY,,,,,,,,,,,,212504,28224,145833,1887.34447,,,,,,,,,38856,9090,,,148,8718,352,2411,5176,582,2439,701,2409,2375,1417,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2002-01-01,trimestral,PROVINCIA,38,JUJUY,,,,,,,,,,,,227907.0832,26788.20436,137237476,2273.154975,,,,,,,,,35629,9103,2,,137,6879,353,1536,4779,537,2276,664,2008,2214,1401,1913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2002-04-01,trimestral,PROVINCIA,38,JUJUY,,,,,,,,,,,,195946.4306,32741.22354,125636653,2954.231258,,,,,,,,,32967,5470,2,,154,8212,357,1092,4602,516,2253,647,2177,2414,1375,1869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2002-07-01,trimestral,PROVINCIA,38,JUJUY,,,,,,,,,,,,162507.8331,31380.1044,113343.8935,1696.917492,,,,,,,,,35394,6147,2,,148,9819,368,1045,4610,532,2236,620,2158,2423,1616,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2002-10-01,trimestral,PROVINCIA,38,JUJUY,,,,,,,,,,,,198103.2076,46766.84105,119216.2509,1407.250385,,,,,,,,,36686,8522,0,,148,8245,385,1486,4590,543,2167,582,2106,2549,1623,1908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2003-01-01,trimestral,PROVINCIA,38,JUJUY,,,,,,,,,,,,246518.6204,46045.5751,108611.0522,1348.301639,,,,,,,,,36000,8441,0,,63,8646,379,1711,4533,598,2169,582,2039,2333,1386,1903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2003-04-01,trimestral,PROVINCIA,38,JUJUY,,,,,,,,,,,,271696.2767,118453.0832,93972.13784,1227.027607,,,,,,,,,34543,5251,0,,70,9632,380,1655,4595,553,2184,567,2231,2896,1387,1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2003-07-01,trimestral,PROVINCIA,38,JUJUY,,,,,,,,,,,,291793.9604,149246.2877,97135.69216,1210.78966,,,,,,,,,37925,6833,0,,89,11235,381,1718,4690,574,2411,569,2313,2605,1373,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2003-10-01,trimestral,PROVINCIA,38,JUJUY,,,,,,,,,,,,293814.8181,150054.1915,110353.4732,2.002211311,,,,,,,,,39942,9500,0,,109,10000,381,2087,4797,623,2397,685,2230,2596,1400,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2004-01-01,trimestral,PROVINCIA,38,JUJUY,,,,,,,,,,,,333448.5785,183196.1991,111373.6231,29.85292575,,,,,,,,,39833,9784,,,102,9625,376,2335,4870,684,2376,573,2200,2453,1407,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2004-04-01,trimestral,PROVINCIA,38,JUJUY,,,,,,,,,,,,339943.5447,288585.3897,118844.4617,11.00036941,,,,,,,,,37534,5846,,,110,10401,419,2597,4929,661,2480,617,2210,2802,1426,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2004-07-01,trimestral,PROVINCIA,38,JUJUY,,,,,,,,,,,,334845.9768,315376.1731,125913.5038,9.999949923,,,,,,,,,40931,6985,,,88,11879,419,2715,5010,652,2559,643,2684,2814,1427,2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2004-10-01,trimestral,PROVINCIA,38,JUJUY,,,,,,,,,,,,376926.9362,318205781,137585.0776,10.00119566,,,,,,,,,42973,9854,,,66,10440,420,3085,5056,691,2646,665,2577,2825,1455,2138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
